"UniqueID","DietStudy","LogNumber","Project","Station","Date","SerialNumber","PreyCategory","PreyLengthSpecies","PreyLength","LengthEstimate","PreyWeight","EyeDiameter","PreyAntennaLength","PreySex","Comments"
"DOP 0044 EDSM 2017-10-10 18-11-LSR01 E44","DOP","0044","EDSM","18-11-LSR01",2017-10-10,"E44","Corophium type","A. spinicorne",2.9,"",0.00041,NA,1.5,"F",""
"DOP 0044 EDSM 2017-10-10 18-11-LSR01 E44","DOP","0044","EDSM","18-11-LSR01",2017-10-10,"E44","Corophium type","A. spinicorne",3,"",NA,NA,2,"F","NW, A2 NI"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.4,"",0.00026,NA,NA,"","Probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.3,"",0.00027,NA,NA,"","Probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.2,"",0.00056,NA,NA,"","Probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.3,"",NA,NA,NA,"","NI, NW, probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.8,"",0.00045,NA,NA,"","Probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3,"",8e-04,NA,NA,"","Probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.3,"",NA,NA,NA,"","NI, NW, probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.2,"",NA,NA,NA,"","NI, NW, probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.5,"",NA,NA,NA,"","NI, NW, probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.9,"",NA,NA,NA,"","NI, NW, probably G. lacustris"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.9,"",0.00052,NA,NA,"","Probably G. daiberi"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.3,"",0.00067,NA,NA,"",""
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3,"",0.00036,NA,NA,"",""
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.1,"",0.00025,NA,NA,"",""
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.1,"",0.00072,NA,NA,"",""
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.2,"",0.00078,NA,NA,"",""
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.9,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",4.1,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.2,"",NA,NA,NA,"","NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.8,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.1,"",0.00043,NA,NA,"","NI"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.1,"",0.00027,NA,NA,"",""
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.2,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.3,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",2.8,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Gammarus spp",3.2,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Unid Gammaroidea",2.3,"",NA,NA,NA,"","NI, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Unid Gammaroidea",2.1,"",NA,NA,NA,"","NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Unid Gammaroidea",3.2,"ED",NA,0.1,NA,"","NM, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type",NA,1.8,"",NA,NA,NA,"","NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type",NA,1.8,"",NA,NA,NA,"","NI"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Gammarus type",NA,1.9,"",NA,NA,NA,"","NW"
"DOP 0045 EDSM 2017-10-10 18-11-LSR01 E45","DOP","0045","EDSM","18-11-LSR01",2017-10-10,"E45","Corophium type","A. spinicorne",3.3,"",NA,NA,2.4,"M","NW, broke while drying"
"DOP 0046 EDSM 2017-10-10 18-11-LSR01 E46","DOP","0046","EDSM","18-11-LSR01",2017-10-10,"E46","Gammarus type","Gammarus spp",5.3,"",NA,NA,NA,"","NI, NW, possibly G. lacustris"
"DOP 0046 EDSM 2017-10-10 18-11-LSR01 E46","DOP","0046","EDSM","18-11-LSR01",2017-10-10,"E46","Gammarus type",NA,1.9,"",NA,NA,NA,"","NW"
"DOP 0046 EDSM 2017-10-10 18-11-LSR01 E46","DOP","0046","EDSM","18-11-LSR01",2017-10-10,"E46","Gammarus type","Unid Gammaroidea",4.6,"",NA,NA,NA,"","NI, NW"
"DOP 0047 EDSM 2017-10-10 18-11-LSR01 E47","DOP","0047","EDSM","18-11-LSR01",2017-10-10,"E47","Chironomid larvae",NA,2.4,"",NA,NA,NA,"","NW"
"DOP 0047 EDSM 2017-10-10 18-11-LSR01 E47","DOP","0047","EDSM","18-11-LSR01",2017-10-10,"E47","Gammarus type","Unid Gammaroidea",3.2,"S",NA,NA,NA,"","NM, NW"
"DOP 0047 EDSM 2017-10-10 18-11-LSR01 E47","DOP","0047","EDSM","18-11-LSR01",2017-10-10,"E47","Corophium type",NA,1.1,"",NA,NA,NA,"","NW"
"DOP 0048 EDSM 2017-10-10 18-11-LSR01 E48","DOP","0048","EDSM","18-11-LSR01",2017-10-10,"E48","Corophium type",NA,1,"",NA,NA,NA,"","NW"
"DOP 0049 EDSM 2017-10-10 18-11-LSR01 E49","DOP","0049","EDSM","18-11-LSR01",2017-10-10,"E49","Gammarus type",NA,3.2,"ED",NA,0.1,NA,"","NM, eye <0.1 mm"
"DOP 0049 EDSM 2017-10-10 18-11-LSR01 E49","DOP","0049","EDSM","18-11-LSR01",2017-10-10,"E49","Gammarus type",NA,3.2,"ED",NA,0.1,NA,"","NM, eye <0.1 mm"
"DOP 0049 EDSM 2017-10-10 18-11-LSR01 E49","DOP","0049","EDSM","18-11-LSR01",2017-10-10,"E49","Gammarus type","Gammarus spp",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0049 EDSM 2017-10-10 18-11-LSR01 E49","DOP","0049","EDSM","18-11-LSR01",2017-10-10,"E49","Gammarus type","Unid Gammaroidea",3.2,"S",NA,NA,NA,"","NM, NW, eye NM"
"DOP 0050 EDSM 2017-10-10 18-11-LSR01 E50","DOP","0050","EDSM","18-11-LSR01",2017-10-10,"E50","Gammarus type","Gammarus spp",4.6,"ED",NA,0.2,NA,"","NM, NW, eye NI"
"DOP 0051 EDSM 2017-10-10 18-11-LSR01 E51","DOP","0051","EDSM","18-11-LSR01",2017-10-10,"E51","Gammarus type","Gammarus spp",4.6,"S",NA,NA,NA,"","NM, NW, eye NM"
"DOP 0051 EDSM 2017-10-10 18-11-LSR01 E51","DOP","0051","EDSM","18-11-LSR01",2017-10-10,"E51","Gammarus type","Unid Gammarus type",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0051 EDSM 2017-10-10 18-11-LSR01 E51","DOP","0051","EDSM","18-11-LSR01",2017-10-10,"E51","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW, eye NI"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",2.8,"",0.00088,NA,NA,"","NI, possibly G. lacustris"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",3.3,"",0.00084,NA,NA,"","Possibly G. lacustris"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",3,"",0.00077,NA,NA,"","Possibly G. lacustris"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",4.1,"",NA,NA,NA,"","NI, NW, possibly G. lacustris"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",3.2,"ED",NA,0.1,NA,"","NM, NW, possibly G. lacustris"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",3.7,"",0.00135,NA,NA,"",""
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",3.4,"",0.00105,NA,NA,"",""
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",3.1,"",0.00065,NA,NA,"",""
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Gammarus spp",3.4,"",NA,NA,NA,"","NI, NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type",NA,1.7,"",NA,NA,NA,"","NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type",NA,1.6,"",NA,NA,NA,"","NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Unid Gammarus type",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Unid Gammarus type",3.2,"ED",NA,0.1,NA,"","NM, NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Gammarus type","Unid Gammarus type",3.9,"G",NA,NA,NA,"","NM, NW, eye NM"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Corophium type","A. spinicorne",2.5,"",0.00054,NA,1.9,"F",""
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Corophium type","A. spinicorne",2.8,"",NA,NA,2,"F","NW"
"DOP 0052 EDSM 2017-10-10 18-11-LSR01 E52","DOP","0052","EDSM","18-11-LSR01",2017-10-10,"E52","Corophium type","A. spinicorne",2.6,"",0.00048,NA,1.8,"M",""
"DOP 0053 EDSM 2017-10-10 18-11-LSR01 E53","DOP","0053","EDSM","18-11-LSR01",2017-10-10,"E53","Gammarus type","Gammarus spp",2.9,"",0.00029,NA,NA,"",""
"DOP 0053 EDSM 2017-10-10 18-11-LSR01 E53","DOP","0053","EDSM","18-11-LSR01",2017-10-10,"E53","Gammarus type","Gammarus spp",2.6,"",NA,NA,NA,"","NW"
"DOP 0053 EDSM 2017-10-10 18-11-LSR01 E53","DOP","0053","EDSM","18-11-LSR01",2017-10-10,"E53","Gammarus type","Gammarus spp",3.2,"ED",NA,0.1,NA,"","NM, NW"
"DOP 0053 EDSM 2017-10-10 18-11-LSR01 E53","DOP","0053","EDSM","18-11-LSR01",2017-10-10,"E53","Gammarus type","Unid Gammaroidea",3.2,"ED",NA,0.1,NA,"","NM, NW"
"DOP 0053 EDSM 2017-10-10 18-11-LSR01 E53","DOP","0053","EDSM","18-11-LSR01",2017-10-10,"E53","Gammarus type","Gammarus spp",2.5,"",0.00022,NA,NA,"","Possible G. lacustris"
"DOP 0053 EDSM 2017-10-10 18-11-LSR01 E53","DOP","0053","EDSM","18-11-LSR01",2017-10-10,"E53","Gammarus type","Gammarus spp",2.7,"",NA,NA,NA,"","NI, NW"
"DOP 0053 EDSM 2017-10-10 18-11-LSR01 E53","DOP","0053","EDSM","18-11-LSR01",2017-10-10,"E53","Gammarus type","Gammarus spp",3.6,"",NA,NA,NA,"","NI, NW, possible G. lacustris"
"DOP 0054 EDSM 2017-10-10 18-11-LSR01 E54","DOP","0054","EDSM","18-11-LSR01",2017-10-10,"E54","Gammarus type","Gammarus spp",3.6,"",0.00076,NA,NA,"",""
"DOP 0055 EDSM 2017-10-10 18-11-LSR01 E55","DOP","0055","EDSM","18-11-LSR01",2017-10-10,"E55","Gammarus type","Unid Gammarus type",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0055 EDSM 2017-10-10 18-11-LSR01 E55","DOP","0055","EDSM","18-11-LSR01",2017-10-10,"E55","Gammarus type","Unid Gammarus type",4.6,"G",NA,NA,NA,"","NM, NW, eye NM"
"DOP 0055 EDSM 2017-10-10 18-11-LSR01 E55","DOP","0055","EDSM","18-11-LSR01",2017-10-10,"E55","Gammarus type","Gammarus spp",2.1,"",NA,0.1,NA,"","NW"
"DOP 0055 EDSM 2017-10-10 18-11-LSR01 E55","DOP","0055","EDSM","18-11-LSR01",2017-10-10,"E55","Corophium type","Unid Corophium type",2.7,"G",NA,NA,NA,"","NM, NW, no A2"
"DOP 0055 EDSM 2017-10-10 18-11-LSR01 E55","DOP","0055","EDSM","18-11-LSR01",2017-10-10,"E55","Unid amphipod","Unid amphipod",2.9,"S",NA,NA,NA,"","NM, NW, no eye or A2"
"DOP 0056 EDSM 2017-10-10 18-11-LSR01 E56","DOP","0056","EDSM","18-11-LSR01",2017-10-10,"E56","Gammarus type",NA,1.7,"S",NA,NA,NA,"","NM"
"DOP 0056 EDSM 2017-10-10 18-11-LSR01 E56","DOP","0056","EDSM","18-11-LSR01",2017-10-10,"E56","Gammarus type","Gammarus spp",3,"",3e-04,NA,NA,"",""
"DOP 0056 EDSM 2017-10-10 18-11-LSR01 E56","DOP","0056","EDSM","18-11-LSR01",2017-10-10,"E56","Gammarus type","Unid Gammarus type",3.3,"S",NA,NA,NA,"","NM, NW, eye NM"
"DOP 0056 EDSM 2017-10-10 18-11-LSR01 E56","DOP","0056","EDSM","18-11-LSR01",2017-10-10,"E56","Corophium type","A. spinicorne",3,"AL",NA,NA,1.7,"M","NM, NW"
"DOP 0057 EDSM 2017-10-10 18-11-LSR01 E57","DOP","0057","EDSM","18-11-LSR01",2017-10-10,"E57","Gammarus type","Unid Gammarus type",2.6,"",NA,NA,NA,"","NI, NW, eye NM"
"DOP 0057 EDSM 2017-10-10 18-11-LSR01 E57","DOP","0057","EDSM","18-11-LSR01",2017-10-10,"E57","Corophium type","A. spinicorne",2.7,"",NA,NA,1.9,"F","NW, A2 NI"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Gammarus spp",3.8,"",NA,NA,NA,"","NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Gammarus spp",2.1,"",0.00023,NA,NA,"",""
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Gammarus spp",2.9,"",0.00058,NA,NA,"",""
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Gammarus spp",4.3,"",NA,NA,NA,"","NI, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Gammarus spp",4.2,"",NA,NA,NA,"","NI, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Unid Gammaroidea",4.1,"",NA,NA,NA,"","NI, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Unid Gammaroidea",2.9,"",NA,NA,NA,"","NI, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Unid Gammaroidea",3.2,"",NA,NA,NA,"","NI, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type","Unid Gammarus type",3.2,"ED",NA,0.1,NA,"","NM, NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Gammarus type",NA,1.8,"",NA,NA,NA,"","NW"
"DOP 0058 EDSM 2017-10-10 18-11-LSR01 E58","DOP","0058","EDSM","18-11-LSR01",2017-10-10,"E58","Unid amphipod","Unid amphipod",2.9,"S",NA,NA,NA,"","NM, NW, no eye or A2"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Chironomid larvae",NA,1.9,"",NA,NA,NA,"","NW"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Chironomid larvae",NA,3.1,"",NA,NA,NA,"","NW"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Unid Gammaroidea",2.8,"",NA,NA,NA,"","NI, NW"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Gammarus spp",3.6,"",0.00059,NA,NA,"",""
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Gammarus spp",3.7,"",0.00043,NA,NA,"",""
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Gammarus spp",2.5,"",NA,NA,NA,"","NW"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Gammarus spp",3.3,"G",NA,NA,NA,"","NM, NW, eye NM, possible G. lacustris"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Unid Gammaroidea",3.2,"ED",NA,0.1,NA,"","NM, NW"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Unid Gammaroidea",4.6,"ED",NA,0.2,NA,"","NM, NW"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Gammarus type","Gammarus spp",2.9,"",NA,NA,NA,"","NW, possible G. lacustris"
"DOP 0059 EDSM 2017-10-10 18-11-LSR02 E59","DOP","0059","EDSM","18-11-LSR02",2017-10-10,"E59","Corophium type",NA,1.1,"",NA,NA,NA,"","NW"
"DOP 0060 EDSM 2017-10-10 18-11-LSR02 E60","DOP","0060","EDSM","18-11-LSR02",2017-10-10,"E60","Other malacostraca",NA,1.7,"",0.00016,NA,NA,"","Tanaid"
"DOP 0067 EDSM 2017-08-16 18-03-HB01 E157","DOP","0067","EDSM","18-03-HB01",2017-08-16,"E157","Hyperacanthomysis longirostris",NA,1,"ED",NA,0.1,NA,"","NM, NW"
"DOP 0067 EDSM 2017-08-16 18-03-HB01 E157","DOP","0067","EDSM","18-03-HB01",2017-08-16,"E157","Corophium type",NA,1,"",NA,NA,NA,"","NW"
"DOP 0069 EDSM 2017-08-22 18-04-SBM05 E159","DOP","0069","EDSM","18-04-SBM05",2017-08-22,"E159","Corophium type","A. spinicorne",2.6,"",NA,NA,1.8,"M","NW"
"DOP 0069 EDSM 2017-08-22 18-04-SBM05 E159","DOP","0069","EDSM","18-04-SBM05",2017-08-22,"E159","Corophium type",NA,1.3,"",NA,NA,NA,"","NW"
"DOP 0069 EDSM 2017-08-22 18-04-SBM05 E159","DOP","0069","EDSM","18-04-SBM05",2017-08-22,"E159","Corophium type",NA,1.3,"",NA,NA,NA,"","NW"
"DOP 0069 EDSM 2017-08-22 18-04-SBM05 E159","DOP","0069","EDSM","18-04-SBM05",2017-08-22,"E159","Corophium type",NA,1.1,"",NA,NA,NA,"","NW"
"DOP 0069 EDSM 2017-08-22 18-04-SBM05 E159","DOP","0069","EDSM","18-04-SBM05",2017-08-22,"E159","Corophium type",NA,1.1,"",NA,NA,NA,"","NW"
"DOP 0070 EDSM 2017-08-22 18-04-SBM05 E160","DOP","0070","EDSM","18-04-SBM05",2017-08-22,"E160","Corophium type",NA,1.2,"",NA,NA,NA,"","NW"
"DOP 0070 EDSM 2017-08-22 18-04-SBM05 E160","DOP","0070","EDSM","18-04-SBM05",2017-08-22,"E160","Other malacostraca",NA,1.9,"",NA,NA,NA,"","NW, Tanaid"
"DOP 0071 EDSM 2017-08-22 18-04-SBM05 E161","DOP","0071","EDSM","18-04-SBM05",2017-08-22,"E161","Corophium type","Unid Corophium type",1.2,"G",NA,NA,NA,"","NM, NW, no A2"
"DOP 0071 EDSM 2017-08-22 18-04-SBM05 E161","DOP","0071","EDSM","18-04-SBM05",2017-08-22,"E161","Corophium type",NA,1.2,"",NA,NA,NA,"","NW"
"DOP 0071 EDSM 2017-08-22 18-04-SBM05 E161","DOP","0071","EDSM","18-04-SBM05",2017-08-22,"E161","Corophium type",NA,1.2,"G",NA,NA,NA,"","NM"
"DOP 0072 EDSM 2017-08-22 18-04-SBM05 E162","DOP","0072","EDSM","18-04-SBM05",2017-08-22,"E162","Nippoleucon hinumensis",NA,1.8,"Y",NA,NA,NA,"","NM, NW"
"DOP 0072 EDSM 2017-08-22 18-04-SBM05 E162","DOP","0072","EDSM","18-04-SBM05",2017-08-22,"E162","Nippoleucon hinumensis",NA,1.9,"Y",NA,NA,NA,"","NM, NW"
"DOP 0072 EDSM 2017-08-22 18-04-SBM05 E162","DOP","0072","EDSM","18-04-SBM05",2017-08-22,"E162","Nippoleucon hinumensis",NA,1.7,"Y",NA,NA,NA,"","NM, NW"
"DOP 0072 EDSM 2017-08-22 18-04-SBM05 E162","DOP","0072","EDSM","18-04-SBM05",2017-08-22,"E162","Nippoleucon hinumensis",NA,2,"Y",NA,NA,NA,"","NM, NW"
